"SOC Code","Name","Url","Calculated Risk %","Voted Risk %","Votes","Is Group","Group SOC Codes"
"37-2021.00","Pest Control Workers","https://willrobotstakemyjob.com/pest-control-workers","49.7","26.2","82","false",""
"37-3012.00","Pesticide Handlers, Sprayers, and Applicators, Vegetation","https://willrobotstakemyjob.com/pesticide-handlers-sprayers-and-applicators-vegetation","71.5","55.7","22","false",""
"17-2171.00","Petroleum Engineers","https://willrobotstakemyjob.com/petroleum-engineers","29.5","31.8","162","false",""
"51-8093.00","Petroleum Pump System Operators, Refinery Operators, and Gaugers","https://willrobotstakemyjob.com/petroleum-pump-system-operators-refinery-operators-and-gaugers","78.7","49.0","25","false",""
"29-1051.00","Pharmacists","https://willrobotstakemyjob.com/pharmacists","31.4","79.8","2,070","false",""
"31-9095.00","Pharmacy Aides","https://willrobotstakemyjob.com/pharmacy-aides","73.4","57.0","25","false",""
"29-2052.00","Pharmacy Technicians","https://willrobotstakemyjob.com/pharmacy-technicians","66.7","66.3","294","false",""
"25-1126.00","Philosophy and Religion Teachers, Postsecondary","https://willrobotstakemyjob.com/philosophy-and-religion-teachers-postsecondary","26.6","22.1","105","false",""
"31-9097.00","Phlebotomists","https://willrobotstakemyjob.com/phlebotomists","45.5","34.5","37","false",""
"27-4021.00","Photographers","https://willrobotstakemyjob.com/photographers","34.3","34.8","699","false",""
"51-9151.00","Photographic Process Workers and Processing Machine Operators","https://willrobotstakemyjob.com/photographic-process-workers-and-processing-machine-operators","69.8","75.0","29","false",""
"17-2199.07","Photonics Engineers","https://willrobotstakemyjob.com/photonics-engineers","39.1","33.8","17","false",""
"17-3029.08","Photonics Technicians","https://willrobotstakemyjob.com/photonics-technicians","73.1","35.0","5","false",""
"29-1229.04","Physical Medicine and Rehabilitation Physicians","https://willrobotstakemyjob.com/physical-medicine-and-rehabilitation-physicians","0.0","27.0","37","false",""
"31-2022.00","Physical Therapist Aides","https://willrobotstakemyjob.com/physical-therapist-aides","39.5","47.9","24","false",""
"31-2021.00","Physical Therapist Assistants","https://willrobotstakemyjob.com/physical-therapist-assistants","14.9","34.6","65","false",""
"29-1123.00","Physical Therapists","https://willrobotstakemyjob.com/physical-therapists","0.0","24.1","759","false",""
"29-1071.00","Physician Assistants","https://willrobotstakemyjob.com/physician-assistants","0.0","31.2","256","false",""
"29-1222.00","Physicians, Pathologists","https://willrobotstakemyjob.com/physicians-pathologists","36.4","35.1","111","false",""
"19-2012.00","Physicists","https://willrobotstakemyjob.com/physicists","0.6","22.9","1,195","false",""
"25-1054.00","Physics Teachers, Postsecondary","https://willrobotstakemyjob.com/physics-teachers-postsecondary","15.3","31.3","40","false",""
"47-2072.00","Pile Driver Operators","https://willrobotstakemyjob.com/pile-driver-operators","74.3","75.0","24","false",""
"53-2012.00","Commercial Pilots","https://willrobotstakemyjob.com/commercial-pilots","55.1","32.4","2,546","false",""
"47-2151.00","Pipelayers","https://willrobotstakemyjob.com/pipelayers","47.8","42.1","19","false",""
"47-2161.00","Plasterers and Stucco Masons","https://willrobotstakemyjob.com/plasterers-and-stucco-masons","51.6","42.3","26","false",""
"51-4193.00","Plating Machine Setters, Operators, and Tenders, Metal and Plastic","https://willrobotstakemyjob.com/plating-machine-setters-operators-and-tenders-metal-and-plastic","86.0","80.0","10","false",""
"47-2152.00","Plumbers, Pipefitters, and Steamfitters","https://willrobotstakemyjob.com/plumbers-pipefitters-and-steamfitters","21.9","20.7","608","false",""
"29-1081.00","Podiatrists","https://willrobotstakemyjob.com/podiatrists","12.9","32.9","104","false",""
"27-3043.05","Poets, Lyricists and Creative Writers","https://willrobotstakemyjob.com/poets-lyricists-and-creative-writers","54.2","34.5","158","false",""
"33-3051.00","Police and Sheriff's Patrol Officers","https://willrobotstakemyjob.com/police-and-sheriffs-patrol-officers","6.4","24.3","729","false",""
"33-3021.02","Police Identification and Records Officers","https://willrobotstakemyjob.com/police-identification-and-records-officers","53.7","48.3","15","false",""
"25-1065.00","Political Science Teachers, Postsecondary","https://willrobotstakemyjob.com/political-science-teachers-postsecondary","24.2","35.7","14","false",""
"19-3094.00","Political Scientists","https://willrobotstakemyjob.com/political-scientists","28.9","21.6","423","false",""
"43-5051.00","Postal Service Clerks","https://willrobotstakemyjob.com/postal-service-clerks","86.6","83.1","65","false",""
"43-5052.00","Postal Service Mail Carriers","https://willrobotstakemyjob.com/postal-service-mail-carriers","100.0","53.4","247","false",""
"43-5053.00","Postal Service Mail Sorters, Processors, and Processing Machine Operators","https://willrobotstakemyjob.com/postal-service-mail-sorters-processors-and-processing-machine-operators","100.0","68.2","22","false",""
"11-9131.00","Postmasters and Mail Superintendents","https://willrobotstakemyjob.com/postmasters-and-mail-superintendents","49.0","78.8","20","false",""
"25-1000","Postsecondary Teachers","https://willrobotstakemyjob.com/postsecondary-teachers-all-occupations","16.9","40.5","535","true","25-1011.00;25-1021.00;25-1022.00;25-1031.00;25-1032.00;25-1041.00;25-1042.00;25-1043.00;25-1051.00;25-1052.00;25-1053.00;25-1054.00;25-1061.00;25-1062.00;25-1063.00;25-1064.00;25-1065.00;25-1066.00;25-1067.00;25-1069.00;25-1071.00;25-1072.00;25-1081.00;25-1082.00;25-1111.00;25-1112.00;25-1113.00;25-1121.00;25-1122.00;25-1123.00;25-1124.00;25-1125.00;25-1126.00;25-1192.00;25-1193.00;25-1194.00;25-1199.00"
"51-9195.05","Potters, Manufacturing","https://willrobotstakemyjob.com/potters-manufacturing","70.6","44.6","14","false",""
"51-4052.00","Pourers and Casters, Metal","https://willrobotstakemyjob.com/pourers-and-casters-metal","87.9","65.6","8","false",""
"51-8012.00","Power Distributors and Dispatchers","https://willrobotstakemyjob.com/power-distributors-and-dispatchers","52.2","46.3","20","false",""
"51-8013.00","Power Plant Operators","https://willrobotstakemyjob.com/power-plant-operators","78.6","53.2","54","false",""
"19-4012.01","Precision Agriculture Technicians","https://willrobotstakemyjob.com/precision-agriculture-technicians","44.7","50.0","12","false",""
"51-5111.00","Prepress Technicians and Workers","https://willrobotstakemyjob.com/prepress-technicians-and-workers","91.9","77.4","31","false",""
"25-2011.00","Preschool Teachers, Except Special Education","https://willrobotstakemyjob.com/preschool-teachers-except-special-education","20.8","20.9","127","false",""
"25-2000","Preschool, Elementary, Middle, Secondary, and Special Education Teachers","https://willrobotstakemyjob.com/preschool-elementary-middle-secondary-and-special-education-teachers-all-occupations","10.5","32.8","1,773","true","25-2011.00;25-2012.00;25-2021.00;25-2022.00;25-2023.00;25-2031.00;25-2032.00;25-2051.00;25-2055.00;25-2056.00;25-2057.00;25-2058.00;25-2059.00;25-2059.01"
"51-6021.00","Pressers, Textile, Garment, and Related Materials","https://willrobotstakemyjob.com/pressers-textile-garment-and-related-materials","100.0","73.9","22","false",""
"29-1229.05","Preventive Medicine Physicians","https://willrobotstakemyjob.com/preventive-medicine-physicians","0.0","37.5","18","false",""
"51-5113.00","Print Binding and Finishing Workers","https://willrobotstakemyjob.com/print-binding-and-finishing-workers","92.1","79.4","17","false",""
"51-5112.00","Printing Press Operators","https://willrobotstakemyjob.com/printing-press-operators","77.6","69.0","75","false",""
"33-9021.00","Private Detectives and Investigators","https://willrobotstakemyjob.com/private-detectives-and-investigators","62.3","29.3","82","false",""
"21-1092.00","Probation Officers and Correctional Treatment Specialists","https://willrobotstakemyjob.com/probation-officers-and-correctional-treatment-specialists","22.4","29.8","42","false",""
"43-3061.00","Procurement Clerks","https://willrobotstakemyjob.com/procurement-clerks","86.6","60.1","42","false",""
"27-2012.00","Producers and Directors","https://willrobotstakemyjob.com/producers-and-directors","32.8","25.2","496","false",""
"43-5061.00","Production, Planning, and Expediting Clerks","https://willrobotstakemyjob.com/production-planning-and-expediting-clerks","100.0","75.4","61","false",""
"43-9081.00","Proofreaders and Copy Markers","https://willrobotstakemyjob.com/proofreaders-and-copy-markers","100.0","71.2","106","false",""
"11-9141.00","Property, Real Estate, and Community Association Managers","https://willrobotstakemyjob.com/property-real-estate-and-community-association-managers","37.7","36.4","123","false",""
"29-1024.00","Prosthodontists","https://willrobotstakemyjob.com/prosthodontists","6.5","41.1","31","false",""
"31-1133.00","Psychiatric Aides","https://willrobotstakemyjob.com/psychiatric-aides","22.7","25.0","12","false",""
"29-2053.00","Psychiatric Technicians","https://willrobotstakemyjob.com/psychiatric-technicians","26.4","18.1","36","false",""
"29-1223.00","Psychiatrists","https://willrobotstakemyjob.com/psychiatrists","0.0","31.9","613","false",""
"25-1066.00","Psychology Teachers, Postsecondary","https://willrobotstakemyjob.com/psychology-teachers-postsecondary","0.0","34.9","68","false",""
"11-2032.00","Public Relations Managers","https://willrobotstakemyjob.com/public-relations-managers","18.6","34.2","68","false",""
